 Case_ID  IEC  AeroDyn15      ElastoDyn           ElastoDyn           ElastoDyn       ElastoDyn  ElastoDyn      ElastoDyn       ElastoDyn     Fst      Fst     Fst       Fst       Fst    Fst                                              InflowWind                                                                                     InflowWind                                           InflowWind  InflowWind    ServoDyn     ServoDyn     ServoDyn                             ServoDyn                            ServoDyn  ServoDyn    ServoDyn      ServoDyn      ServoDyn     ServoDyn   ServoDyn   ServoDyn  ServoDyn 
          DLC  AFAeroMod       BlPitch1            BlPitch2            BlPitch3         GenDOF     NacYaw        RotSpeed         YawDOF   CompElast    DT    DT_Out  OutFileFmt   TMax  TStart                                           FileName_BTS                                                                                   Filename_Uni                                          RefLength    WindType   BlPitchF(1)  BlPitchF(2)  BlPitchF(3)                          DLL_FileName                          GenTiStp   PCMode   PitManRat(1)  PitManRat(2)  PitManRat(3)  TPitManS1  TPitManS2  TPitManS3  TimGenOf 
   135    1.3      2            24.08               24.08               24.08            True       0.0     7.874610778443114     False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U23.000000_Seed4.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U23.000000_Seed4.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   136    1.3      2            24.08               24.08               24.08            True       0.0     7.874610778443114     False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U23.000000_Seed5.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U23.000000_Seed5.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   137    1.3      2            24.08               24.08               24.08            True       0.0     7.874610778443114     False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U23.000000_Seed6.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U23.000000_Seed6.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   138    1.3      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed1.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed1.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   139    1.3      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed2.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed2.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   140    1.3      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed3.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed3.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   141    1.3      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed4.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed4.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   142    1.3      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed5.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed5.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   143    1.3      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed6.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U25.000000_Seed6.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   144    1.4      2             0.0                 0.0                 0.0             True       0.0           6.1345          False        2      0.0002   0.2        2       720.0  120.0          /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_P_U6.3.wnd               /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_P_U6.3.wnd          206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   145    1.4      2             0.0                 0.0                 0.0             True       0.0           6.1345          False        2      0.0002   0.2        2       720.0  120.0          /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_N_U6.3.wnd               /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_N_U6.3.wnd          206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   146    1.4      2      0.3662500000000049  0.3662500000000049  0.3662500000000049     True       0.0           7.835           False        2      0.0002   0.2        2       720.0  120.0          /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_P_U8.3.wnd               /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_P_U8.3.wnd          206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   147    1.4      2      0.3662500000000049  0.3662500000000049  0.3662500000000049     True       0.0           7.835           False        2      0.0002   0.2        2       720.0  120.0          /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_N_U8.3.wnd               /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_N_U8.3.wnd          206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   148    1.4      2      6.719500000000002   6.719500000000002   6.719500000000002      True       0.0     7.840389221556886     False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_P_U10.3.wnd              /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_P_U10.3.wnd          206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   149    1.4      2      6.719500000000002   6.719500000000002   6.719500000000002      True       0.0     7.840389221556886     False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_N_U10.3.wnd              /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_ECD_N_U10.3.wnd          206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   150    1.5      2             0.0                 0.0                 0.0             True       0.0            2.92           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U3.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U3.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   151    1.5      2             0.0                 0.0                 0.0             True       0.0            2.92           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U3.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U3.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   152    1.5      2             0.0                 0.0                 0.0             True       0.0            2.92           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U3.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U3.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   153    1.5      2             0.0                 0.0                 0.0             True       0.0            2.92           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U3.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U3.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   154    1.5      2             0.0                 0.0                 0.0             True       0.0            4.88           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U5.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U5.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   155    1.5      2             0.0                 0.0                 0.0             True       0.0            4.88           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U5.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U5.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   156    1.5      2             0.0                 0.0                 0.0             True       0.0            4.88           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U5.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U5.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   157    1.5      2             0.0                 0.0                 0.0             True       0.0            4.88           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U5.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U5.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   158    1.5      2             0.0                 0.0                 0.0             True       0.0            6.81           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U7.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U7.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   159    1.5      2             0.0                 0.0                 0.0             True       0.0            6.81           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U7.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U7.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   160    1.5      2             0.0                 0.0                 0.0             True       0.0            6.81           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U7.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U7.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   161    1.5      2             0.0                 0.0                 0.0             True       0.0            6.81           False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U7.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U7.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   162    1.5      2             2.93                2.93                2.93            True       0.0      7.83688622754491     False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U9.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U9.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   163    1.5      2             2.93                2.93                2.93            True       0.0      7.83688622754491     False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U9.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U9.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   164    1.5      2             2.93                2.93                2.93            True       0.0      7.83688622754491     False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U9.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U9.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   165    1.5      2             2.93                2.93                2.93            True       0.0      7.83688622754491     False        2      0.0002   0.2        2       720.0  120.0         /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U9.0.wnd             /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U9.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   166    1.5      2             8.76                8.76                8.76            True       0.0     7.8422754491017965    False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U11.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U11.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   167    1.5      2             8.76                8.76                8.76            True       0.0     7.8422754491017965    False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U11.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U11.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   168    1.5      2             8.76                8.76                8.76            True       0.0     7.8422754491017965    False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U11.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U11.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   169    1.5      2             8.76                8.76                8.76            True       0.0     7.8422754491017965    False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U11.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U11.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   170    1.5      2            12.01               12.01               12.01            True       0.0     7.847664670658682     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U13.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U13.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   171    1.5      2            12.01               12.01               12.01            True       0.0     7.847664670658682     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U13.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U13.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   172    1.5      2            12.01               12.01               12.01            True       0.0     7.847664670658682     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U13.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U13.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   173    1.5      2            12.01               12.01               12.01            True       0.0     7.847664670658682     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U13.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U13.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   174    1.5      2            14.82               14.82               14.82            True       0.0     7.853053892215569     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U15.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U15.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   175    1.5      2            14.82               14.82               14.82            True       0.0     7.853053892215569     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U15.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U15.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   176    1.5      2            14.82               14.82               14.82            True       0.0     7.853053892215569     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U15.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U15.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   177    1.5      2            14.82               14.82               14.82            True       0.0     7.853053892215569     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U15.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U15.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   178    1.5      2            17.37               17.37               17.37            True       0.0     7.858443113772455     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U17.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U17.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   179    1.5      2            17.37               17.37               17.37            True       0.0     7.858443113772455     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U17.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U17.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   180    1.5      2            17.37               17.37               17.37            True       0.0     7.858443113772455     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U17.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U17.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   181    1.5      2            17.37               17.37               17.37            True       0.0     7.858443113772455     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U17.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U17.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   182    1.5      2            19.73               19.73               19.73            True       0.0     7.863832335329342     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U19.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U19.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   183    1.5      2            19.73               19.73               19.73            True       0.0     7.863832335329342     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U19.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U19.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
